id,name_pl,lon,lat
33077,Nowe Jeziorki,21.00592,52.11967
33079,Małomice,16.22326,51.41339
33111,Osetno,15.06921,53.32848
33114,Jerzysław,22.49356,51.21820
33135,Karnaty,22.05766,50.60288
33144,Gorzycka Droga,17.77963,51.64070
33145,Zawodzie,19.38400,54.16409
33160,Międzylesie,18.23676,52.24395
33177,Blachówka,18.85745,50.39996
33227,Nowe Ciechomice,19.68471,52.49198
33260,Granice,20.69792,49.57370
33309,Łomżyca-Przedmieście,22.03972,53.17528
33485,Suszyce,19.09033,52.66775
33506,Cegielnia,21.39455,50.93303
33555,Nowe Brzeziny,19.07538,50.76685
33631,Łęgi,16.67694,53.13361
33642,Hektary,19.11853,50.81739
33670,Stara Wieś,22.26667,52.15000
33710,Rumunki Zarudzkie,19.02168,52.65110
33725,Szarlociniec,18.93906,50.29828
33726,Niewiadom Dolny,18.48128,50.07603
33774,Mariampol,18.15000,53.18000
33791,Wygon,23.46378,51.14869
33805,Czułów-Papiernia,19.02000,50.12180
33822,Zębców,17.79921,51.63350
33824,Górka,20.62486,50.81726
33866,Starzyce,20.01617,51.55296
33890,Stary Rembertów,21.17363,52.25906
33902,Wietrznia,20.64253,50.85892
33912,Trzebusz,14.71383,53.40437
33938,Dziewiny,19.04884,52.64476
34015,Groszówka,21.23000,52.23000
34040,Nowiny,23.13752,50.44906
34056,Zagórze-Zastawie,20.68504,50.85496
34060,Lempertówka,22.79641,49.78033
34141,Wawel,19.93528,50.05417
34164,Byki,19.71695,51.43144
34188,Białawin,19.11853,50.81739
34199,Stara Łagisza,19.12541,50.32560
34254,Dubielec,18.61611,49.97000
34255,Łukaszew,19.51667,51.81667
34282,Rozwadów,22.04263,50.60068
34338,Ruda,18.90810,50.29075
34424,Cyganka,19.40320,51.77023
34447,Tatarska,22.76856,49.77730
34525,Górki Wschodnie,18.79415,54.35096
34592,Kolonia Janasa,18.91219,50.27954
34636,Nałęczów,20.52910,50.86883
34647,Dziećkowice,19.20901,50.17403
34707,Rybarze,18.13846,50.35920
34773,Zamczysko,23.24667,50.70083
34825,Stadion,20.62472,50.86139
34838,Przyszówka,18.64630,50.33498
34857,Buglowiec,18.50450,50.16003
34863,Zadębie Trzecie,22.62056,51.24472
35061,Markowizna,20.54121,50.81750
35063,Dziadki,19.85563,49.76945
35070,Płonia Wielka,18.76667,54.34996
35085,Karolinów,19.67680,51.43827
35088,Nowe Górce,20.89573,52.23953
35140,Kolonia Pechnik,19.26169,50.21029
35212,Czerwony Dwór,18.74778,53.46611
35263,Czechówka Górna-Kolonia,23.66167,50.60028
35278,Wieniawka,22.53441,51.25136
35349,Dąbie,17.07408,51.10271
35419,Lipinka,19.25689,50.16677
35445,Nowa Wieś Dolna,16.95714,52.48027
35457,Garbarze,22.78126,49.78909
35498,Półanek,21.98536,49.97308
35577,Zawadka,20.60605,49.70023
35610,Rózinowo,18.98638,52.70559
35614,Domaszewice Wikaryjskie,20.67936,50.87639
35662,Czechów Górny,23.18643,51.08513
35665,Karolew,19.32564,51.64503
35705,Laski,19.97190,51.49533
35743,Janówek,19.68147,51.73661
35783,Pobrzeże,22.78857,49.79612
35793,Odłogi,19.02452,52.60240
35871,Zimne Doły,22.49389,51.25389
35885,Grochol,18.07686,53.16111
35995,Opacz Wielka,20.92578,52.18221
36003,Wielkie Tarpno,18.82222,53.49619
36011,Bazylany,23.47894,51.11357
36065,Rębowo,18.54470,54.32010
36113,Szymborze,18.27250,52.76500
36260,Pogoście,19.34361,50.21750
36311,Bory-Pastwiska,19.30000,50.18000
36363,Trubaków,23.45306,51.13682
36393,Stara Kolonia,19.07509,50.28893
36430,Miejsce Kłodnickie,18.26440,50.37671
36488,Stawiska,18.51806,50.07667
36601,Stare Świdry,20.96370,52.31091
36628,Sosnówko,14.76174,53.33157
36642,Chwalęcice Dolne,15.21623,52.75682
36676,Kleryka,17.57444,52.53694
36696,Las Wolski,19.85112,50.05552
36758,Grabieniec,19.39156,51.79704
36763,Stare Szkoty,18.63198,54.33552
36817,Moskule,19.52938,51.84023
36879,Syberyjka,19.09247,52.64930
36905,Zapiecek,19.06814,52.65752
36923,Kuźniczka,18.20778,50.35528
36948,Żelazne Wody,19.08683,52.64331
37098,Rofszczyzna,21.37461,50.93936
37135,Nowy Dwór,18.21582,52.24697
37186,Antoniny,16.58390,51.84970
37245,Zaroślak,18.64196,54.34207
37277,Krzywa,18.99128,49.80992
37288,Węglinek,22.47880,51.21662
37392,Na Kopcu,19.06716,49.82386
37404,Przedmieście Szczecińskie,15.02417,53.34018
37490,Za Koleją,22.03465,50.05370
37541,Dębowiec,18.98747,49.78596
37570,Zamczysko,18.65833,54.35462
37594,Gągorówka,20.69253,49.62236
37632,Kruhel Mały,22.73977,49.77163
37650,Przymiarki,22.24482,52.17242
37657,Bukówka,20.64984,50.83612
37684,Karolin,20.87806,52.21333
37696,Czarnówko,18.11281,53.15788
37721,Kolonia Piaski,21.36770,50.95270
37726,Dąbie,18.74583,50.03500
37748,Janówek,20.24096,52.22811
37759,Dębie,19.11853,50.81739
37867,Kmiecie,22.74556,49.78271
37901,Bocoń,20.69728,49.63691
37908,Wały Szwedzkie,19.01986,49.82541
37964,Stary Chorzów,18.97522,50.30628
38052,Stare Złotno,19.36547,51.76617
38158,Wola-Wiaderno,19.95406,51.49740
38166,Jamy,22.77339,49.79912
38173,Dziekanka,17.57760,52.53405
38252,Grądek,20.55914,53.92578
38270,Stary Dwór,20.45535,53.74482
38315,Dąbrówka-Młynek,22.98167,54.10472
38319,Lisak,18.13135,50.36226
38342,Dąbrówka Szlachecka,20.96324,52.12957
38379,Placówka,20.90198,52.29390
38391,Nowa Wieś Górna,16.94478,52.48775
38399,Dębina,20.71333,49.61250
38441,Partanina,22.49356,51.21820
38458,Bakończyce,22.78355,49.77297
38565,Pociejewo,22.09115,53.17369
38571,Bory-Sobieski,19.27513,50.18273
38624,Buraków,20.96608,52.26334
38635,Dół,21.93836,50.01032
38649,Ogród-Kolonia,20.61504,50.84298
38724,Duże Nagórzyce,19.98000,51.50000
38730,Kośno,16.67472,53.14444
38764,Kustodia,17.59083,52.54083
38784,Miasteczko,16.94893,52.39661
38785,Rury Brygidkowskie,22.51122,51.24891
38811,Aleksandrówka,20.72370,49.56485
38835,Wymysłów,18.93746,50.22490
38839,Nowe Górki,19.49979,51.70255
38874,Zawady-Przedmieście,22.06690,53.15184
38927,Pabianka,19.40474,51.81491
38946,Jeziorki Polskie,20.98333,52.13333
38967,Józefów,20.00425,51.50528
39006,Dyminy-Wieś,20.63301,50.82416
39185,Kończyce,21.05226,51.36664
39204,Szewce,18.91917,54.28833
39260,Wesółka,19.64655,52.52129
39314,Parowa,19.66669,52.55068
39334,Skoki,14.58966,53.52345
39337,Węgrzynowice,20.15511,50.11412
39348,Nowy Imielnik,19.55000,51.83000
39365,Lipiny,18.89977,50.31148
39377,Latawiec,21.02079,52.22016
39403,Rąbinek,18.24096,52.77007
39407,Pachołek,18.55469,54.41126
39473,Malowane,23.44386,51.15202
39486,Dąbrówka,21.01000,52.11000
39488,Dobiegniewo,19.31667,52.63333
39496,Godów,21.16000,51.36000
39517,Róża,17.62444,52.55417
39542,Książ,16.29977,50.84176
39641,Koszary,21.00667,50.83583
39672,Dębina,21.98568,49.99240
39706,Korbacz,16.73643,53.13982
39908,Papiernia,22.92685,54.06916
40145,Komary,18.67374,54.26788
40147,Podgórze,19.99944,51.48500
40193,Huta Rozalia,19.11934,50.22689
40256,Wacyn,21.10323,51.41482
40344,Czekalskie,16.99395,52.40546
40352,Czarny Las,18.86221,50.27832
40357,Górka Piaszczysta,18.98888,52.66544
40465,Hańcówka,18.67529,50.03777
40472,Doły Starobielskie,19.00797,49.82110
40519,Smukała Górna,17.94814,53.18646
40547,Łapigrosz,20.98138,52.35013
40552,Wilhelmina,19.09420,50.25506
40591,Lubocza,20.09394,50.09715
40594,Podgórze,23.35314,51.15346
40627,Piotrówka,21.13519,51.39885
40646,Rybnica,19.14269,52.63177
40743,Marszowice,16.88361,51.16528
40788,Nagórze Północne,21.23166,49.90952
40809,Przy Strzelnicy,19.04914,49.81905
40811,Grzywno,19.07985,52.63749
40818,Kolonia Sławin,22.51045,51.26569
40832,Leszków,19.45952,54.23711
40873,Stare Miasto,18.10298,51.75214
40940,Krzyżowe Drogi,22.03783,50.56985
40958,Pozorty,20.47620,53.75566
41086,Święty Roch,22.06776,50.00906
41164,Tworzeń,19.26172,50.33957
41260,Kąty Denkowskie,21.46102,50.94803
41296,Szajerówka,22.04973,50.01359
41350,Bierdzany,17.07962,51.09048
41354,Zbarz,20.97386,52.17983
41391,Charzewice,22.02115,50.60365
41500,Wiączyń Górny,19.59275,51.75348
41523,Piecki,18.58505,54.36003
41535,Na Okrążkach,21.99975,50.04025
41548,Łasica,19.11870,52.65571
41621,Kaptur,21.13620,51.41202
41674,Rynkowo,18.00446,53.17241
41727,Kąt,22.79289,49.79874
41743,Listków,22.49356,51.21820
41817,Łubianka,20.66947,49.60723
41849,Rajsków,18.11639,51.74785
41969,Kolonia Zygmunt,18.90816,50.32305
41994,Janowo,18.25437,53.18654
42044,Czechówka Dolna,22.56433,51.25726
42064,Olszynka Grochowska,21.11296,52.25337
42080,Pastwiska,20.68484,49.62853
42128,Berlinek,19.43013,51.80008
42141,Borowiczki-Cukrownia,19.76961,52.51558
42153,Skotnica,19.28300,50.20183
42157,Kulin,19.12447,52.67645
42260,Kawodrza Górna,19.07278,50.79395
42282,Nagórzyce,19.98778,51.48710
42318,Radolin,14.61010,53.45758
42320,Choinki,22.55000,51.28000
42366,Kadzielnia,20.61763,50.86178
42373,Rynek Łazarski,16.90101,52.39466
42395,Czechów-Kolonia,22.55553,51.27893
42499,Gruchawka,20.61392,50.91204
42533,Mokra,16.83667,51.17222
42624,Łęczyca,21.08767,52.10417
42688,Granicznik,22.57139,51.28444
42727,Zielenisz,18.44649,54.49324
42777,Kogutówka,21.91824,50.00552
42811,Szczotki,19.21229,50.23391
42835,Osiedle Podleśne-Mniszek,18.71245,53.47257
42851,Gęsi Borek,22.29016,52.16760
42870,Wygnanka,16.76773,53.16472
42882,Biedaszkowo,16.69662,53.13680
42892,Szamocin,21.02144,52.35167
42904,Zadębie Stare,22.62222,51.25444
42926,Bojków,18.68053,50.25138
42943,Słodowo,19.04954,52.65885
42968,Czechowice,19.11853,50.81739
42988,Pelcowizna,21.01231,52.28284
42998,Białorogi,22.96667,54.16667
43047,Dąbrowa-Las,22.53443,51.16065
43064,Woźniki-Kolonia,18.73030,51.59560
43126,Stara Krowodrza,19.94844,50.05169
43163,Zniesienie,22.76600,49.77391
43243,Szabelnia,19.12682,50.25899
43244,Mariackie,21.14168,51.39533
43248,Kochanówka,19.36019,51.81370
43317,Wólka Zerzeńska,21.14764,52.18355
43322,Romanów,21.39694,50.87778
43329,Chyszów,20.95000,50.01667
43337,Troclik Lewy,19.02500,49.80093
43438,Pieczyska,19.31954,50.23784
43442,Golędzinów,21.02013,52.26650
43479,Giżynek,15.01076,53.32318
43489,Podzamcze,22.80364,51.19880
43537,Zemborzyce Górne,22.49028,51.15639
43574,Krzemieniówka,19.06635,49.79531
43613,Przybków,16.15215,51.17211
43630,Gorzkiewki,20.98500,52.16667
43634,Ugory,21.03985,52.29927
43648,Zalesie Pierwsze,20.52830,50.84768
43732,Jasna Góra,19.09722,50.81250
43775,Rudnik,14.71574,53.39993
43805,Piekart,18.01776,51.75435
43838,Ruszcza,20.15013,50.08933
43846,Białobrzegi,20.06622,51.52061
43852,Starołęka Wielka,16.92815,52.35521
43872,Nowe Świdry,20.94728,52.31974
43933,Nowy Staw,17.81444,51.66944
43965,Dolne Gołąbkowice,20.72953,49.62026
43999,Podgrodzie,22.49356,51.21820
44003,Józefów,21.16154,51.43946
44147,Karolówka,21.16035,52.26725
44233,Krzewień,21.18131,51.45798
44238,Augustów,21.06667,52.33333
44295,Maszewo Małe,19.64484,52.53549
44297,Powsino,19.70294,52.57677
44341,Ludwików,20.04112,51.51498
44408,Zawada,19.32583,50.17694
44490,Stare Górki,19.17188,51.15539
44530,Bieńkowice,17.09128,51.04987
44535,Jagodnica,19.37933,51.77257
44585,Korzeniec,19.34389,50.15361
44610,Nacyna,18.47755,50.07047
44624,Dziadowo,19.04920,52.65309
44720,Świątniki,16.79997,50.87032
44740,Źródelnia,15.03623,53.35301
44857,Ligota Zabrska,18.70640,50.27943
44878,Łuba Pierwsza,19.03587,52.63642
44882,Nadkoszary,21.44326,50.96233
44883,Karolówka,23.22722,50.71944
44886,Glinka,18.96270,50.12382
44925,Mokry Ług,21.17179,52.28232
44932,Malinowe Górki,19.19457,50.34275
44934,Dobrzec Wielki,18.02496,51.74415
44946,Pustki,19.01149,49.84592
44998,Przesmyk,19.07857,52.66863
45015,Młodzieniaszek,19.39047,51.65950
45084,Dolne Miasto,18.66055,54.34320
45087,Pieczurki,23.21319,53.13600
45109,Berdychowo,16.95123,52.40382
45116,Zakaplica,20.57591,50.89796
45124,Nowy Miedzeszyn,21.19188,52.17884
45153,Podoba,20.06236,51.53102
45248,Strupice,15.76917,50.91111
45264,Sochy,22.03792,50.61791
45357,Krasowa,19.22850,50.33447
45528,Wielkie,16.93631,52.40867
45543,Huta,21.38022,50.92893
45549,Nowa Wygoda,21.12606,52.25460
45568,Czarnobór,16.80074,53.17575
45631,Nowa Biała,19.64231,52.59083
45635,Ciernice,19.27472,50.30472
45641,Dworzysko,21.94402,50.06491
45644,Kłoski,16.27272,54.21326
45645,Mroczeń,15.05588,53.32348
45647,Nowy Świat,21.13526,51.39299
45682,Łekno,14.52252,53.44753
45791,Nagórze Południowe,21.23166,49.90952
45812,Korabniki,18.99974,52.69709
45821,Rogatka,14.61851,53.39690
45845,Michałów,19.69811,51.46126
45884,Paulinów,21.35535,50.93811
45966,Wilkowo,16.20722,54.16889
45987,Zając,19.21101,50.33090
46033,Karbowa,19.03005,50.24672
46062,Okszówek,23.49715,51.16129
46093,Mania,19.40752,51.77686
46101,Ulrychów,20.93632,52.23956
46135,Zalesie-Słowik,20.53670,50.83973
46198,Kozia Góra,21.10384,51.40307
46293,Troclik Prawy,19.03441,49.79506
46305,Gródki,19.27787,50.42215
46352,Zostawa,18.70625,50.04124
46386,Celuloza,19.08464,52.65675
46479,Raków,20.93583,52.19444
46482,Przedmieście Barnimowskie,15.05791,53.34659
46560,Boleradz,19.06672,50.34499
46584,Antonin,17.02606,52.41205
46626,Mańki-Wojdy,21.04411,52.34065
46693,Chwaliszewo,16.94170,52.40860
46698,Wesoła,19.95365,50.06259
46709,Nowy Kośminek,22.57152,51.22501
46763,Gnaszyn Górny,19.01875,50.78992
46802,Zapłocie Górne,18.99016,49.81296
46809,Denków,21.38009,50.92585
46827,Popielów,22.76479,49.79279
46968,Kalinowice Rządowe,23.27123,50.70091
46972,Roszkowice,20.70528,49.63972
46979,Przybyszówka Górna,21.92272,50.04290
46988,Marszewo,18.42317,54.52516
47037,Jędrzejewo,19.72485,52.56642
47116,Zimna Woda,19.35042,51.82460
47144,Starotoruńskie Przedmieście,18.51270,53.01818
47148,Glinki,20.66947,49.60723
47159,Piekary Rudne,18.87305,50.42499
47163,Semborówka,22.62495,51.25663
47193,Małyszyn Wielki,15.15821,52.73894
47309,Wyczerpy Dolne,19.15371,50.83639
47349,Płudy,20.97761,52.34106
47362,Góry-Nadleśnictwo,19.69246,52.55065
47369,Podłosie,19.16820,50.34915
47374,Budy Wielkie,22.77539,49.80466
47375,Głęboka,22.73638,49.79314
47411,Michałowo,17.02320,52.37189
47422,Stare Zawodzie,19.22507,50.27625
47464,Potok,21.03446,52.17821
47478,Moryca,19.68657,51.37363
47513,Bagno,19.06453,49.79133
47556,Wiskitno A-Las,19.56556,51.71750
47578,Majków-Kolonia,18.08344,51.77915
47589,Kleckie,20.65889,50.83000
47602,Stare Budy,22.07269,50.01863
47615,Kozia Górka,21.09647,52.25634
47622,Kolonia Wysockiego,19.06660,50.23699
47656,Legionowo,19.22764,50.32325
47658,Łoskoń,18.18333,53.18333
47719,Piaski,17.82848,51.67052
47751,Świercze,18.52521,50.05976
47760,Pod Staroniwą,21.96020,50.02594
47894,Żwaka,18.68594,50.06935
47940,Oruńskie Przedmieście,18.62783,54.32943
48068,Cieśnik,14.64417,53.37306
48096,Bernadowo,18.52179,54.46140
48169,Brzeziny Chwałowickie,18.55033,50.07483
48221,Bieliny,21.34088,50.94883
48299,Świerczów,19.73264,51.39243
48483,Grabańka,19.36282,50.22000
48617,Chałupki,20.12698,50.05397
48621,Mogiła,20.05085,50.06344
48679,Kryczówka,22.78464,49.77849
48818,Kolibki,18.56000,54.48000
48819,Niepiekło,19.18190,50.35454
48845,Jedlina,19.25455,50.36976
48861,Łaskowice,19.36884,51.71024
48904,Byki-Kolonia,19.70965,51.40210
48920,Czersko Polskie,18.08577,53.10926
48939,Mec,19.17614,50.29696
48942,Zajączkowo,18.48788,54.39798
48968,Szeląg,16.95281,52.43044
49000,Bronisin,19.52607,51.69936
49033,Stara Wola Gołębiowska,21.19959,51.43590
49053,Przybyszówka Dolna,21.94166,50.05250
49108,Kozice,16.32792,50.77265
49162,Wiśniewo,20.98207,52.32220
49215,Zagumnie,21.91824,50.00552
49224,Łazy,19.41312,50.34779
49259,Józefka,19.11707,50.85050
49327,Siedmiodomki,19.99762,51.54027
49345,Schaby,20.59061,50.90292
49375,Karolin,20.53044,53.80405
49424,Stawiska,19.10212,50.24963
49438,Kule,19.11853,50.81739
49484,Bacieczki-Kolonia,23.08910,53.14576
49542,Modrzew,20.22266,51.43441
49556,Meszcze,19.75000,51.43000
49559,Stare Miasto,21.13593,51.40160
49584,Składy,18.63906,54.37322
49641,Budy,21.90632,50.16127
49661,Jagodnica-Złotno,19.37061,51.77684
49698,Pnioki,18.93519,50.30957
49715,Ogrody,19.55285,52.49970
49758,Cezarówka Górna,19.33181,50.17598
49806,Świerczyna,19.31241,50.33562
49834,Bielany,19.28711,50.18019
49875,Krasnowola,20.99917,52.14278
49940,Świstanówka,22.49356,51.21820
49991,Borowiczki-Parcele,19.78513,52.52235
49992,Zapłocie Dolne,19.01032,49.82456
50012,Zwierzyniec,23.16401,53.11681
50085,Michałówek,20.03098,51.53472
50096,Dojlidy Fabryczne,23.20166,53.11695
50127,Wiktoryn,22.57361,51.26228
50131,Daszówka,19.65854,51.44078
50185,Orlinki,18.90030,54.34367
50248,Kawetczyzna,20.62543,50.84104
50251,Złota Góra,19.15346,50.81624
50253,Budy Duże,22.77526,49.80454
50255,Tomaszówka,23.54184,50.67549
50261,Bór,20.41655,50.99316
50267,Łączny Młyn,16.99713,52.39719
50403,Kolumny,19.55003,51.71221
50426,Stare Kamienice,17.82833,51.62167
50433,Góra,22.07451,50.34865
50436,Zdrowie,19.40635,51.76459
50446,Wilcze,22.79056,49.79472
50476,Brzeziny Wielkie,19.10454,50.74428
50478,Szyb Marcina,18.89856,50.29523
50490,Marianów,20.00608,51.26465
50515,Budy Dolne,19.70167,52.50278
50546,Lyszcze,18.85166,50.44018
50579,Przydziałki,18.22302,52.19843
50662,Pawłówek,18.25375,52.19503
50685,Wygoda,21.02542,52.20202
50720,Goduszyn,15.68151,50.89330
50730,Pogodno,16.86263,52.40177
50859,Podbucze,19.13698,50.77060
50892,Piotrowo,18.77173,54.09071
50945,Biskupia Górka,18.64340,54.34250
50958,Wydmuchowo,18.98888,52.66544
50990,Pruślin,17.86339,51.64310
51021,Źródło,19.30481,50.16154
51091,Kamień,19.11853,50.81739
51106,Bocian,20.02795,51.52514
51117,Józefowiec,18.54111,50.12667
51162,Wróżenice,20.19285,50.11289
51218,Żakowice,21.12970,51.37943
51219,Nadolnik,16.97205,52.42360
51239,Niewiadom Górny,18.46978,50.07603
51269,Mikuszowice Krakowskie,19.08174,49.78030
51312,Niepiekło,19.18190,50.35454
51316,Brama Oliwska,18.63998,54.36179
51380,Mokrzyca,15.03188,53.35416
51388,Ołowianka,18.66105,54.35258
51411,Rogownik,14.70917,53.39389
51462,Wyczółki,20.99815,52.15696
51463,Sierakowszczyzna,22.58306,51.26028
51572,Sobieszewska Pastwa,18.86991,54.32192
51579,Las,21.05098,52.12038
51592,Marysin,20.58198,51.39409
51598,Stare Tarnowice,18.81420,50.43798
51649,Ponikwica,19.31691,50.17472
51652,Bzie Zameckie,18.64430,49.93589
51671,Las Kapturski,21.13116,51.43404
51682,Stawki,21.94333,50.01528
51704,Jedwabna,19.09741,52.61082
51706,Skowronki,22.05207,53.18570
51712,Podzamcze,22.75991,49.78007
51753,Łaniewszczyzna,19.05565,52.64766
51769,Ostrowy,19.16167,52.30361
51808,Podłęże,21.97270,49.98453
51824,Śmieszek,18.71428,50.05179
51872,Kuźnia,21.37202,50.94307
51883,Kąty,19.30106,50.19977
51908,Stare Piekary,16.20375,51.22621
51961,Rupienica,18.02521,53.09610
51971,Herburtów,22.77850,49.75357
51993,Przeskok,17.96935,50.62798
52010,Brzustówka,21.18000,51.43000
52084,Dąbrówka,15.67869,50.85123
52135,Prątnica-Siedlisko,18.77411,54.09760
52216,Za Lasem,19.32691,50.15295
52280,Piaski,21.38614,50.92982
52305,Cytadela,21.00034,52.26459
52308,Malinów,16.91040,52.37040
52359,Kucelin,19.17741,50.77897
52362,Cieszyce,14.70889,53.41139
52393,Olesiówka,22.83408,49.78136
52433,Borki,19.09162,50.27722
52447,Sielec,22.81136,49.76744
52483,Kamień pod Rzędówką,18.59749,50.13939
52486,Kolonie Dudy,21.37155,50.94943
52563,Piwonice-Wschód,18.04195,51.74723
52579,Piaski,19.08007,52.64257
52622,Zdunowo,14.76662,53.38270
52650,Rzym,19.32588,50.21985
52664,Przy Szosie,19.06212,52.65690
52669,Pławo,22.06201,50.57368
52709,Wólka Węglowa,20.88196,52.29936
52731,Chełmki,16.26492,54.21203
52777,Osada Kolejowa,18.49796,54.53408
52860,Radziwie,19.70171,52.54226
52886,Zagórze,16.95011,52.40955
52898,Nowe Sady,19.43406,51.73886
52954,Lipie,21.75882,50.07123
52991,Główne Miasto,18.65374,54.35054
53034,Henryków,20.07317,51.59549
53041,Polanka Redłowska,18.55562,54.50113
53052,Stary Staw,19.29737,50.15464
53063,Cegielnia-Murcki,19.01944,50.20383
53067,Kaczanów,22.75543,49.79872
53102,Hubertów,20.48012,53.77842
53115,Podgórze,16.19112,54.17198
53174,Sokołów,20.15994,51.31925
53178,Kuźnica Pilska,16.74934,53.18748
53191,Tarnogaj,17.05984,51.08110
53290,Stawki,21.40906,50.94919
53399,Wrzosy,18.49583,50.08182
53459,Podbuczyny,19.25667,50.41004
53575,Biesaki,20.58389,50.85556
53600,Augustów,19.08282,51.29295
53614,Nowe Ogrody,18.63749,54.35211
53650,Krakowiec,18.74224,54.36106
53674,Ptaszniki,18.62823,54.32899
53677,Kokoszka,19.05827,52.65179
53702,Kuźniczki,18.60723,54.38478
53714,Szałasowizna,19.28071,50.30123
53716,Piasek,19.93189,50.06517
53732,Kolonia Przyszłość,19.10408,50.28626
53754,Okrągłe,19.27337,50.15694
53758,Firoga,18.48485,54.37916
53775,Salina,18.22751,52.79750
53782,Wzgórze Przemysława,17.00242,52.38944
53791,Paulinów,15.75261,50.89093
53809,Wilanów,19.53242,51.82748
53840,Bagnówka,23.21922,53.15102
53862,Kolonia Amandy,19.06203,50.24926
53868,Rewerenda,18.42746,54.46892
53873,Ogrody,22.28056,52.16528
53910,Koszarka,20.60392,50.86251
53914,Odolanowska Droga,17.79329,51.63983
53969,Zaborze,19.92100,50.01986
54015,Jarnołtów,16.84833,51.12000
54042,Starołęka Mała,16.94245,52.37053
54068,Rynek Wildecki,16.92036,52.39354
54087,Rotunda,23.24861,50.71289
54167,Skrzeczkowice,18.62611,50.01667
54170,Posanie,22.04661,50.60948
54233,Bonarka,19.94160,50.03494
54282,Pałcz,18.18153,53.16595
54288,Juliusz,19.23796,50.27127
54381,Kleszcz,19.74057,51.39976
54442,Zarzecze,15.05176,53.33834
54508,Smugi,19.20271,50.32822
54585,Cisówka,18.60000,49.91000
54597,Zdroje,16.70257,53.15464
54629,Halinów,21.10663,51.39203
54632,Zbójno,19.15378,53.00643
54667,Hajduki Wielkie,18.95329,50.27628
54832,Gzel,18.49117,50.12636
54964,Sahara,19.03776,52.64124
54995,Pod Racławówką,21.94111,50.00417
55003,Lasoki,18.63515,50.02311
55014,Sobieskie,19.27418,50.18511
55017,Szadok,18.97555,50.23845
55028,Rury Bonifraterskie,22.53444,51.22139
55120,Ostrów,18.65400,54.37100
55126,Kolonia Kolejowa,18.90185,50.30032
55194,Podgroble,23.24467,50.71664
55208,Glinice,19.13212,50.36099
55243,Brzeziny Śląskie,18.98530,50.35425
55268,Bartodzieje,18.04929,53.12639
55318,Nowy Port,20.03437,51.52402
55320,Huta Jagodnicka,19.34711,51.77417
55350,Obszary,19.05614,49.83964
55372,Czarna Huta,18.86952,50.46252
55406,Trzepowo,19.72544,52.58905
55536,Majdan,23.43669,51.13488
55542,Garaszewo,16.96439,52.35524
55598,Zagóźdź,21.17269,52.18040
55605,Kępa Latoszkowa,21.12887,52.14300
55606,Dolina Trzech Stawów,19.04461,50.24301
55615,Górne Gołąbkowice,20.74151,49.61602
55616,Niziny,16.85140,51.24937
55733,Rzeczki,21.38690,50.96348
55861,Antoniowiec,18.97279,50.33385
55870,Dębnik,19.37469,50.29854
55885,Gutwin,21.39305,50.96641
55959,Łan,20.62694,50.82583
55990,Belzatka,19.63000,51.40000
56032,Hałcnowska Kępa,19.08111,49.83909
56033,Chełmska Starówka,23.45460,51.13563
56095,Czerwonka,19.06919,52.64455
56171,Kawiłęg,16.16057,54.21104
56181,Marysin,19.67056,49.73333
56191,Rury Świętoduskie,22.56527,51.24904
56256,Żółtańce,23.42436,51.10805
56280,Miasto Kazimierzowskie,21.14350,51.40294
56290,Kędzierzyn,18.21394,50.35264
56331,Nowy Józefów,19.96167,51.68250
56412,Za Torami,22.78444,49.79805
56455,Nowy Dwór,18.64820,50.14599
56538,Okręglica,18.15161,51.74580
56672,Podwinie,22.76662,49.79906
56693,Rudnicze,16.85356,52.37348
56726,Dojlidy Dolne,23.20234,53.11056
56758,Olszak,17.00615,52.39514
56774,Malinowo,18.77885,54.10383
56798,Półwsie Zwierzynieckie,19.90703,50.06031
56876,Kaliszówka,20.93144,52.28771
56878,Krywlany,23.15863,53.10603
56926,Przeciszewko,16.15747,54.20278
56971,Chyły,22.04659,50.54955
56975,Błota,20.84515,52.25840
56985,Naramowickie Osiedle,16.94813,52.45078
57112,Zmudzona,18.11667,50.35000
57122,Stara Góra,20.64191,50.88806
57145,Winnica,18.64873,53.01826
57149,Łazy,20.59813,50.90677
57199,Chełmińskie Przedmieście,18.74028,53.46722
57202,Przedmieście Poznańskie,15.04025,53.33304
57206,Anna,19.31917,50.31714
57293,Kawie Góry,19.11853,50.81739
57305,Małe Nagórzyce,19.98870,51.49149
57307,Twardosławice,19.63322,51.42134
57358,Jędrzejów,19.51569,51.71230
57378,Wilków,18.27889,52.19361
57447,Chachuły,19.42090,51.71808
57554,Ostrowy Leśne,19.02604,52.60746
57630,Lasaki,18.11472,50.36944
57741,Brzeziny,18.57860,50.07666
57747,Wyspa Bolko,17.92398,50.65225
57781,Józefówka,21.35627,50.92351
57787,Kotuńska Droga,16.70183,53.13387
57831,Główieniec,17.03309,52.41145
57835,Babin,14.61358,53.50397
57918,Zapiecek,20.01902,51.52822
57929,Porąbki,21.98433,49.97308
57930,Kolonia Sławinek,22.51045,51.26569
57954,Wawok,18.53444,50.11056
57955,Lemszczyzna,22.57000,51.26111
58142,Ostrówek,21.38649,50.92767
58201,Bartodzieje Małe,18.03932,53.11373
58244,Solanki,18.24056,52.79528
58357,Szczygliczka,17.80032,51.67139
58363,Zielonka,22.75470,49.77029
