id,name_pl,lon,lat
65408,Bród,18.72960,52.09295
65548,Ziemomyśl B,15.29883,53.18887
65727,Dzielin,20.73814,53.01483
65758,Błogie Szlacheckie,19.95306,51.38273
66268,Wólka Nosowska,22.99338,52.18671
66442,Rzyce,18.82671,50.65640
67100,Korzeniste,22.01460,53.34477
67388,Lutobrok,21.27534,52.65881
67559,Zajączkowo,18.72644,54.12094
72980,Kaczeniec,19.96580,53.56928
73123,Czarna Struga,21.12037,52.36329
83015,Złotowo,18.46249,52.44035
67,Puszczykowo,16.85713,52.27727
73,Kleszczewo,17.17116,52.33382
542,Tuchów,21.05565,49.89061
874,Skaryszew,21.25274,51.31067
930,Stoczek,21.90273,52.54342
978,Łanięta,19.28265,52.36409
1021,Konstantynów Łódzki,19.32674,51.74644
1669,Baranów Sandomierski,21.54323,50.49788
1951,Sztum,19.03409,53.92157
2050,Choczewo,17.89425,54.74141
2266,Goleszów,18.73890,49.73536
5509,Rogalice,17.61070,50.96082
6964,Pilchowo,14.48181,53.49753
8699,Garby,17.07227,52.37434
11294,Przywory,17.98863,50.57380
12008,Raków,16.88723,51.23596
12943,Wola,19.12060,50.01644
14444,Żagno,19.31383,52.84738
14861,Zalesie,19.65831,51.15612
16099,Szaty Wielkie,21.38254,54.13036
16578,Kierwik,21.37285,53.60822
17205,Plecemin,16.80928,53.27567
18731,Grabce-Towarzystwo,20.45593,51.98201
18837,Ojrzanów,20.73864,52.00963
19655,Koźliny,18.80425,54.15973
22479,Brodniczka,19.62494,53.14488
23417,Zebrzydowice,19.65066,49.88428
23607,Kolbark,19.64773,50.36473
24208,Jazów,14.71313,51.87016
24298,Grodziszcze,16.20163,51.55187
24533,Mateuszew,19.53200,52.16382
24953,Szpitary,20.36619,50.14531
25593,Radzimów,15.10951,51.05346
26020,Młodocin,17.85052,52.87159
26166,Pólka,18.11806,53.79000
28133,Żdżary,19.58516,52.05649
28327,Nieciesławice,21.01699,50.50061
28941,Rębielice,18.92603,50.98940
28984,Włoszanowo,17.49396,52.77253
29242,Maziły,23.32557,50.40360
30097,Cieciorki,22.25474,53.01578
30356,Wola,20.71920,54.31460
30767,Pomiany,18.71272,52.76187
31044,Radunek,18.26729,52.56794
31068,Świdry Kościelne,22.18184,53.57641
31488,Nowa Studnica,16.02383,53.25043
31583,Kolno,15.95288,53.64757
31803,Lubiechów Górny,14.23256,52.91056
31815,Podzamcze,22.88803,51.32188
32240,Borowy Młyn,18.93906,53.87279
32855,Bolesławiec Leśny,20.59231,51.78558
32877,Mierzyn,15.88444,54.11218
32990,Leszkowice,16.32426,51.61236
33238,Kokoszka,21.02352,52.67774
33623,Rywaczki,19.08037,50.98220
33876,Podole,22.28026,51.19689
33973,Jeziory,21.45557,50.57586
34138,Cierzpięty,21.37200,53.71213
34643,Róg Pierkunowski,21.73132,54.09555
34853,Kaszowo,17.25063,51.50041
34989,Grabki Małe,20.94140,50.58062
35134,Wielka Wieś,15.90768,52.09047
35269,Jarogniewice,16.69133,52.15691
35353,Sowin,17.62322,50.55224
35876,Pęchów,21.45078,50.67020
36083,Podole,21.47178,50.17795
36225,Bolechowice,19.77480,52.65846
36455,Rudka,19.83576,51.01111
37199,Gaj,20.17069,53.62698
37581,Zyngierówka,23.29296,51.14876
37775,Łężek,16.11045,53.78059
37919,Podcisówek,23.09315,53.73452
37935,Budzisko,23.13333,54.04297
38802,Stare Łubki,20.01323,52.58084
39179,Biczyce Dolne,20.64665,49.63058
39254,Dulsin,20.55190,54.35322
39513,Niwy,17.43434,53.57751
39582,Strzelce Wielkie,17.08911,51.87760
39820,Wajsznory,21.40830,54.05316
39918,Nagodzice,16.66394,50.16996
40310,Gródek-Dwór,22.48759,52.46697
40359,Janowo,20.90371,53.56707
40582,Borowice,19.88712,52.49000
40703,Zagacie,23.57765,51.94828
40888,Górecko Stare,23.00154,50.52578
41038,Michałowice-Wieś,20.89589,52.16018
41156,Machnatka,20.68532,51.83829
41577,Śródlesie,23.13059,53.08396
41644,Jasienin Mały,19.94352,51.81569
41827,Leśniczówka Podrzecze,21.32639,51.22139
42368,Smokowo,18.01196,54.22843
42467,Drużków Pusty,20.60181,49.79028
43033,Kacze Bagno,19.60944,53.40278
43169,Pogibło,23.43158,53.33141
43642,Klonowa Wola,21.22787,51.84286
43865,Pawłów,17.50097,50.84105
44175,Kupienin,20.96634,50.30754
44454,Bredynki,21.03994,53.89366
44957,Nowa Huta,19.77306,51.17194
44984,Kownatki,22.43584,53.47137
45262,Bogusławice,21.28936,51.34427
45346,Koryta,21.96101,53.01256
45473,Darłowiec,16.44845,54.40063
45590,Grochotów,16.35881,50.90342
45609,Sadykierz,19.10572,53.10562
45934,Strugi,17.84500,51.55500
46115,Karlin,19.66114,51.46980
46193,Wiorzyska,18.95577,51.81932
46361,Nowy Sokołów,20.29075,51.13288
46464,Wójtówka,18.79290,52.76405
46917,Nowe Monasterzysko,19.63275,54.21107
47093,Burzec,22.26329,51.78673
47563,Gniewkowo,20.12455,52.56070
47899,Zakurzewo,18.77592,53.55748
48129,Wola Korzeniecka,22.52168,49.67949
48820,Kulik,23.18793,51.24351
48873,Wiecinin,18.71458,52.38484
49217,Borek,16.90818,51.50885
49264,Kąty,23.54873,51.93827
49515,Probark,21.37088,53.82924
49721,Kębłów,22.82032,51.13912
49757,Ponice,19.98396,49.56977
49902,Neryngowo,17.61606,52.28151
50019,Gajówka,18.57386,51.99164
50098,Głęboczek,16.08088,53.57496
51395,Jastrzębieniec,19.45748,51.53318
51593,Leśna Grobla,17.34612,52.40074
51834,Kępa,16.61639,52.59419
52062,Stara Kuźnia,18.34561,50.30007
52367,Dębie,18.92845,51.05078
52553,Bobrownickie Pole,18.96938,52.80227
52814,Święty Wojciech,15.55574,52.44757
53222,Moszczenica Wyżna,20.60961,49.52455
53660,Chełmica Mała,19.13377,52.73644
54653,Skopów,22.49880,49.82210
55019,Będów,15.30701,52.06621
55524,Oraczew,18.58698,51.57808
55577,Pilchowice,15.63175,50.98131
56039,Huta Gogołowska,21.52786,49.87284
56087,Piestrzec,20.94939,50.38806
56223,Gołuchowice,19.27169,50.44044
56862,Niwy Postękalickie,19.47210,51.37567
56890,Mała Wieś,20.67440,49.61992
56901,Niesłusz,14.73936,53.01558
57362,Polichnowo,18.99838,52.76542
58421,Wielęcin,20.98542,52.68840
58422,Żydy,20.77322,51.55336
58484,Bieniewo,20.29413,54.08729
59245,Sierakowo,20.91781,53.00377
59429,Bogusławice,19.17205,52.50934
59708,Tanibórz,17.13336,52.34738
59951,Jelonek,21.61460,51.17240
59994,Szyndziel,23.40086,53.42925
60301,Grzebsk,20.58933,53.21894
60667,Łoje,20.80138,53.12490
61004,Grotowo,20.32901,54.29340
61585,Nieczajna Górna,21.06486,50.17152
62971,Dubie,19.69325,50.15248
63016,Ginie,22.77299,53.87700
63090,Kolonia,23.37087,54.11385
63541,Węszelówka,21.11300,51.88560
63619,Czarkowo,16.63024,52.06814
64405,Białokury,15.51818,54.01470
64516,Gierałcice,17.32267,50.33609
64725,Pieszczaniki,23.55819,53.13822
64830,Ruszkowo,17.33303,52.23569
64841,Owsianka,17.63602,54.41086
64914,Grabina,21.45376,50.69707
65123,Stary Lipowiec,22.83633,50.45735
65755,Draminek,20.20087,52.77552
65921,Dębicze,18.18048,51.46053
65989,Żardeniki,20.80735,53.97579
66305,Łosieniec,18.65455,51.60587
66412,Grabowo,15.69176,53.66943
66811,Glinki,18.34436,52.94996
66950,Ogartówko,16.12167,53.74364
67069,Błachów,18.41054,50.72071
67531,Odoje,22.00120,53.85533
67539,Wysocko,20.85897,51.27509
67656,Iskrzynia,21.85865,49.68314
67765,Jaglino,15.48380,53.92990
68299,Zdzieborze,15.91100,52.90567
68320,Zajrzew,20.14086,51.86390
68362,Pęcławice-Parcele,19.51202,52.12684
75,Mosina,16.85196,52.24321
721,Kozienice,21.54125,51.59082
1325,Łagów,15.04427,51.15899
2014,Krynica Morska,19.44398,54.37928
2488,Radzyń Chełmiński,18.93601,53.38554
2898,Jarczów,23.58700,50.42108
2945,Wąsosz,22.31960,53.52188
2980,Krasnopol,23.20572,54.11603
3005,Filipów,22.62222,54.18022
3083,Brójce,15.67718,52.31820
3958,Liskowate,22.63845,49.49371
4836,Toporowice,19.14163,50.41714
5240,Milicz,17.29526,51.53363
5881,Dopiewiec,16.70748,52.36134
8933,Turka,22.67420,51.28307
9394,Milikowice,16.41205,50.86703
9677,Cisna,22.33120,49.21028
12737,Ochodza,19.74408,49.96474
13412,Olszany,16.33064,50.91038
14676,Kąty Goździejewskie Pierwsze,21.44153,52.25551
14808,Kuszewo,16.28232,53.62782
16371,Biskupice,19.64026,50.47069
16381,Bukowiec,15.69256,52.37561
16945,Marcinowice,15.07819,52.05790
17576,Szynwałd,17.62065,53.40385
17790,Lutkowo,15.37065,53.39783
18695,Lubla,21.59315,49.80597
18937,Gosławice,20.88426,50.02369
19614,Siedliska,20.22220,50.16382
19932,Karlikowo,18.15122,54.73668
21541,Łobozew Górny,22.51459,49.40134
24260,Popowo Kościelne,21.19228,52.53556
24490,Gościniec,21.38435,51.11818
25002,Wierznica,19.30666,52.68179
25051,Gromnik,15.98876,53.73488
25281,Stary Bukowiec,18.08388,54.01538
25311,Rudzk Duży,18.44694,52.51022
25832,Ptaszki,22.57303,52.16716
26594,Mazewo,22.22129,53.55307
27247,Świetlikowa Wola,21.65098,51.42668
27335,Świecie,19.53248,53.28356
27455,Bociniec,17.32696,52.47603
27524,Zalesie,23.05167,52.46698
27547,Borzęcice,17.50253,51.87667
27996,Ujma Duża,18.71892,52.72939
28098,Wrzosy,16.16423,53.23261
28536,Nowe Osieczno,15.98808,53.02029
28833,Kozietuły Nowe,20.77496,51.73903
29239,Kacprów,19.55678,51.34264
29354,Srebrowo,22.32943,53.20614
29442,Skrobacz,14.92801,52.83115
29743,Wólka Czarnogłowska,21.73082,52.29373
30565,Świątniki,18.96162,52.50406
31014,Świniary,15.59445,52.63155
31437,Zglenice Duże,19.60679,52.79393
32026,Jezioro,17.78251,51.43495
32039,Lubanowo,14.61354,53.13136
32098,Rzy,20.55444,52.69330
32341,Budy Iłowskie,20.11489,52.32892
32379,Bogucin,22.35769,51.33098
32405,Rajkowy Podlas,18.70885,53.96440
32972,Małusy Wielkie,19.32167,50.79624
33455,Łany,17.16425,51.08237
33594,Zakręt,21.03567,52.75160
33709,Dobra Pomoc,17.18045,51.82172
33970,Piszczac Drugi,23.43723,51.98470
34141,Wólka Petryłowska,23.44475,51.35015
34666,Zawady Oleckie,22.27564,54.12123
34668,Zbereżka,19.42976,50.95657
34687,Płaczki,17.21485,52.19607
35087,Czerniczno,19.47630,50.79953
35928,Helenówka,21.59624,51.40407
36257,Pasie,18.46318,51.48370
36419,Roztocznik,16.73811,50.74114
36579,Prostyń,21.98695,52.65674
37932,Trzyrzecze,23.09138,53.51961
38057,Budy,19.29990,53.25746
38601,Rosochate,22.19774,53.43749
38820,Popielżyn Górny,20.60022,52.59607
39013,Owidz,18.57299,53.95137
39177,Krzyżanna,18.10896,52.65492
39746,Brzozowa,21.60395,53.25684
40382,Strzemieczne-Hieronimy,21.39633,53.01857
40978,Radwanka,20.10785,51.70806
41811,Staniszewo,21.42223,54.13741
42119,Błażejowice,18.59186,50.49453
42535,Bzinica Stara,18.45387,50.68922
42557,Sukowska Wola,20.95769,51.49317
42867,Dąbrowa,20.67794,49.68759
43258,Kłopoty-Patry,22.83656,52.51955
44149,Mieszkowo,20.90479,52.04733
44440,Łopienica,15.82462,54.21164
44974,Mikosze,21.91120,53.81768
45315,Bęczyn,22.10106,50.99192
45457,Dębina,22.79065,53.32067
45853,Rzegnowo,17.48899,52.52911
45876,Jelenia Góra,23.44348,53.35291
46107,Pierławki,19.77442,54.25980
46274,Szczurawice,17.78603,51.71907
46598,Osikowo,21.49160,54.26624
46732,Zielone,23.15056,52.10583
47176,Uśnik,21.91525,53.08864
47241,Zygmunty,22.83260,53.24784
47426,Wójty-Trojany,20.96915,52.78144
47599,Kłajpedka,22.79429,54.29422
47722,Wymysłowo,17.28059,53.36626
47736,Oporowo,17.89794,52.92157
48484,Śliwaków,19.44856,50.92871
48642,Młyniska,18.69625,52.00904
48925,Łobzów,15.69047,53.51918
49131,Gnojenko,20.08921,53.19138
49306,Pobondzie,22.94027,54.31684
49753,Skocze,22.21331,54.29307
50535,Podolany,15.96544,51.18982
50856,Kulin,16.61002,51.10286
51019,Chrósty,18.04874,50.22242
51275,Kramkowo Lipskie,22.41053,52.65840
51903,Glinki,22.31087,53.41677
52012,Kamionka,21.88408,51.10541
52034,Lipuszek,17.56302,54.05316
52104,Prusinowice,17.40857,50.53490
52144,Baszowice,21.07197,50.87467
52537,Dziki,18.45733,53.44362
53572,Widlino,18.35645,54.64650
53761,Żytowice,19.24097,51.69795
53966,Modlna,19.38106,51.97468
54750,Stalmierz,19.19955,52.97474
54754,Zbyluty,20.45294,53.28641
54956,Zalesie Kętrzyńskie,21.38858,54.01261
55043,Morgi,23.21170,53.56320
55628,Suchodół,21.93934,52.30899
55662,Anielin,19.29472,52.38717
56040,Sterławki Małe,21.63810,53.99466
56472,Kiełbasy,21.20229,53.46713
56543,Zwiniarz,19.84536,53.43639
56878,Węglin,15.86288,53.60293
56968,Buntowo,17.12469,53.26542
57008,Krasne,14.99680,53.06826
57094,Nowa Wieś Kościerska,18.00932,54.15511
57248,Przybrodzie,16.72573,54.09978
57925,Mikołajki,22.57044,53.88153
57974,Warszewice,19.61746,51.86910
58202,Piątki,20.41188,53.34575
58374,Wilczyn,23.18321,52.07457
58618,Staw,19.67403,52.38251
58701,Wierzbica,22.10878,51.02409
58731,Droździęcin,17.49033,51.43397
58846,Skrzeszew,22.50987,52.40043
59020,Brzuska,22.48787,49.75407
59402,Rozłęka,16.86052,54.35305
59670,Kłączno,17.53841,54.07163
59795,Czerwińskie,21.31143,53.19168
60896,Romany,22.24161,53.39979
61093,Dęba-Kolonia,20.24511,51.16508
61516,Makówiec Duży,21.73622,52.34765
61744,Bukowa Góra,17.80985,54.24473
61954,Niemczewo,20.04258,52.73794
62009,Męczenino,19.81910,52.60260
62066,Wołodrza,19.18510,52.28999
62292,Horeszkowice,23.80705,50.94822
62538,Sokolniki,19.58869,50.63943
62838,Gnieciuki,23.36730,52.99163
63125,Ponizie,23.00538,53.79882
63255,Biała Leśniczówka,19.51626,54.29211
63749,Cyców-Kolonia Druga,23.16371,51.29163
63865,Poświętne,23.09999,53.54669
63995,Karczunek,21.39130,51.90817
64394,Choroszczewo,23.03713,52.54722
64744,Kroczów Mniejszy,21.50506,51.27831
65027,Cierno-Zaszosie,20.20514,50.65616
65142,Wysokie Laski,23.45895,53.35829
65339,Zaduszniki,21.46173,50.46357
65386,Wodziłki,22.84176,54.23870
65639,Kraszewo,20.54161,54.08181
65693,Wałkonowy Górne,19.90824,50.75765
66075,Mięcierzyn,17.68871,52.67359
66101,Rumunki,19.79863,52.42834
66805,Komaszewo,17.68570,54.68836
66995,Raczyn,17.02706,53.04330
67102,Talki,22.00414,53.90280
67183,Popowo,22.39656,53.68190
67323,Janki,19.66892,52.32777
68344,Kotlewy,19.40908,51.17348
73129,Sójka,20.51100,53.66674
108,Zielonki,19.92206,50.12416
290,Przedecz,18.90218,52.33560
669,Włoszczowa,19.96787,50.85259
859,Gzy,20.94665,52.74003
1523,Popowo-Parcele,21.16981,52.53519
1950,Zgorzelec,15.01585,51.14865
2125,Dolice,15.49190,53.35877
2242,Sławków,19.38914,50.30096
3185,Mrzeżyno,15.29101,54.14343
4279,Grzybowo,15.55894,54.17708
5254,Domaszczyn,17.16697,51.18746
5278,Janówka,19.68302,51.74091
7139,Przyjma,18.06345,52.28136
7319,Mieroszyno,18.31501,54.79907
8484,Nowa Kiszewa,18.03956,54.03551
9464,Goliszew,18.18025,51.87192
10320,Sielsko,15.46910,53.58182
12028,Baranówka,20.09727,50.14682
13281,Prusinowo,17.05575,53.53264
16133,Elżbieciny,16.29291,52.17485
16774,Krzycko Wielkie,16.45385,51.90817
18269,Szreniawa,19.87482,50.37560
18661,Żuławka,18.50452,54.21995
18763,Modropole,15.73144,52.87328
18979,Wyszomierz,15.08349,53.62537
19089,Doleck,20.30963,51.90025
21860,Celinów,21.46045,52.15505
22973,Nowe Faszczyce,20.56961,52.16423
23683,Malużyn,20.41919,52.74812
23889,Kisielnica,22.12260,53.25391
25063,Uścianki,22.40029,53.64195
25164,Pławidło,14.59884,52.42663
25565,Stare Grodzkie,22.55401,53.04564
25893,Czarnotki,17.22191,52.14726
25969,Przełom,20.44493,51.02232
26519,Dębinka,14.91398,51.66482
26522,Lubień,14.99251,52.41627
27285,Zalesie,19.41790,51.51910
27598,Wielatowo,17.02040,53.37689
27788,Knieja,16.99479,53.82029
28154,Worowice,21.26153,50.84945
28267,Górowychy Małe,19.23463,53.79825
28369,Kolecin,21.76433,50.84844
28496,Błońsko,16.14144,52.18527
28554,Łoźnik,20.14939,54.25428
28874,Ruski Bród,20.57520,51.28625
29154,Łęczyna,15.12074,53.44216
29207,Kajetanów Dolny,20.69534,50.94510
29885,Łychów,20.97660,51.78057
29937,Jarząbki,20.92445,50.58860
30050,Stary Antonin,22.44488,51.58669
30075,Siemiątkowo-Rechty,20.04641,52.88013
30202,Stary Podleck,20.07460,52.54149
30316,Samborz,15.73235,53.24256
30350,Plebanowce,23.48811,53.62602
30358,Leśniczówka Mienia,21.67889,52.14750
30370,Stare Motule,22.68826,54.18872
30742,Krzyszczewo,17.59447,52.58008
30781,Drzykozy,19.11180,52.15081
30868,Witowice,22.07906,51.40903
30879,Mołoczki,23.18593,52.59472
31036,Pobyłkowo Duże,21.01937,52.55546
31328,Wołdowo,15.18121,53.09141
31588,Pakosławsko,17.30259,51.60839
31903,Zaorze,21.76563,52.95433
31944,Dereczanka,23.41870,52.07743
33496,Wygoda,16.30261,53.01298
33737,Zaręby-Warchoły,22.27068,52.85720
33749,Młynki,17.22120,52.60456
33991,Krzyżownica,17.91215,52.59092
34280,Szczytniki,20.46697,52.58189
34773,Grzymysław,17.03755,52.06587
34914,Pacółtówko,20.16418,53.54924
35083,Góraj,18.67666,52.38290
35295,Wierzchosławiczki,16.06976,50.91060
35320,Dębsko,18.36883,51.81779
35953,Kowalków-Kolonia,21.38117,51.23357
36392,Kuźnica Strobińska,18.83826,51.29419
36982,Stęszewice,17.19601,52.54478
37051,Zalesie,20.29731,51.15853
37787,Młock-Kopacze,20.45461,52.78889
37811,Aleksandrówka,21.54070,51.56919
37948,Sutno,23.11740,52.30784
38021,Raszewy,17.59972,52.08288
38249,Ostrówek,21.16533,53.25008
38358,Stara Rogoźnica,17.43039,53.76756
38380,Kąkowa Wola-Parcele,18.82305,52.58937
38881,Gack,15.71855,53.14642
38961,Kiewłaki,22.79879,52.83210
39207,Chojna,14.90780,52.02164
39430,Grodzisk,22.41955,52.06833
39992,Zabrodzie,20.97292,53.82518
40021,Żabce,22.72784,52.01885
40054,Zwonowice,18.44360,50.14429
40108,Samoklęski,22.42358,51.44632
40137,Monice,18.76378,51.57257
40598,Lubiń,17.88738,52.58715
41074,Sokołowo,18.69319,52.28202
41101,Dolinczany,23.55738,53.72591
41338,Dormowo,15.87546,52.52962
41835,Kornatowo,18.64902,53.29667
42027,Jamno,21.06951,50.68370
42277,Lewosze,23.22338,52.52028
42596,Sady,19.68456,50.88906
42644,Wola Branicka,19.47181,51.92917
43244,Huta Radoryska,22.14388,51.78504
43273,Mszanna,23.54715,51.33152
43416,Dąbrowa Rzeczycka,22.04377,50.65653
43456,Szczerki,19.27418,51.64336
44705,Broniszów,20.51637,50.30003
44738,Wandalin,22.02211,51.06716
44902,Janowicze-Kolonia,23.20137,53.01471
45068,Łapka,20.70851,53.86661
45145,Wierzbięcice,17.43391,50.42278
45150,Mortąg,19.43757,53.82494
45166,Fojutowo,17.90926,53.72896
45764,Magnuszewice,17.60070,51.92482
45888,Glinik Średni,21.56989,49.84440
46078,Tokary,18.54776,51.03246
46688,Nabróż,23.78377,50.58453
46829,Lisewo Duże,19.63493,52.74467
47175,Rudnopole,18.78634,53.91533
47349,Zażółkiew,23.12151,50.96771
48175,Jadwiżyn,16.63903,53.68270
48285,Szwagrów,21.40532,50.46076
48458,Wólka Załęska,20.69933,51.91768
49128,Wylewa,22.61300,50.19275
49194,Białężyce,17.53631,52.30705
49405,Kościelna Wieś,18.04638,51.78539
49624,Wroniawy,16.15051,52.05761
49742,Konradówko,17.35086,51.57750
50030,Przegaliny Duże,22.88565,51.83294
50077,Wawrowice,20.66637,50.31190
50412,Bierzmo,18.54314,52.12876
50745,Miodary,17.42603,51.27919
50775,Korczmin,23.88671,50.41456
50828,Omulna,16.77843,53.65109
51185,Walentynowo,18.60081,52.76836
51385,Lipie,17.52588,52.22081
51921,Różana,17.98047,53.12416
52019,Taraskowo,22.27089,53.20741
52374,Furman,16.56730,53.17618
52606,Palcza,19.74422,49.80345
52930,Zasępiec,19.78327,50.35145
53018,Wólka Skotnicka,19.95750,51.22224
53461,Trutowo,19.05505,52.96105
53846,Rówienko,15.15358,53.03605
53981,Stary Kamień,19.71051,52.36188
54025,Wola Kuczkowska,19.78087,50.72816
54288,Głogowiniec,17.44504,52.96812
54709,Kamienie,23.29078,51.87944
54915,Garbatówka-Kolonia,23.08027,51.34143
54952,Małachów,19.76162,50.65073
55324,Stare Rzewuski,22.62000,52.26075
55397,Czasław,15.59877,51.83399
55871,Momocicha,20.24029,51.05140
55970,Dąbrowica,22.55758,50.28829
56653,Nowieczek,17.11456,52.00852
56829,Dobiegniewo,19.32477,52.61608
56882,Nowe Czajki,21.24375,53.53446
56938,Krery,17.39178,53.74306
57113,Ewcin,19.81532,51.55868
57286,Unewel,20.07617,51.44666
57413,Zgagowo-Wieś,19.84034,52.84764
57455,Dzięcioły Dalsze,22.29785,52.59626
57917,Witniczka,14.46572,52.88828
58274,Ernestynów,19.62944,52.17714
58367,Harbutowice,19.78485,49.81602
58772,Srebrna,22.13903,52.89119
58905,Owczary,16.53653,53.78593
59214,Gajówka Niwy,21.11611,51.14639
59366,Grabowo,15.08080,53.38329
59452,Czernice,14.95448,53.20754
59668,Radziłów-Kolonia,22.37635,53.39382
59711,Kiermuszyny Wielkie,22.06139,54.30583
59993,Częstoszowice,20.15390,50.42964
60437,Duraczów,21.12545,50.74995
60676,Młynisko,21.68293,52.45470
60930,Kościelec,16.13976,51.14821
61607,Charbin,17.88942,52.42832
61712,Pukarzów,19.76228,50.88515
61761,Lipie,19.51203,50.84515
61794,Onęber,17.58770,51.66700
61945,Gostomie,17.87619,54.18066
62296,Czyczkowy,17.67763,53.87054
63070,Krzewie Drugie,19.14109,52.42377
64733,Stare Jabłonki,20.10368,53.69816
65209,Korchów Drugi,22.82686,50.36897
65506,Ząbrowo,15.59316,53.84552
65633,Platerówka,15.17311,51.05939
66333,Piłka,15.81660,52.65878
66415,Brzeźniczka,21.49626,51.50366
66449,Janków,17.83555,51.83970
66561,Bielice,14.96306,52.34912
66999,Giecz,17.37258,52.31863
67064,Czerwony Dwór,19.10206,53.99767
67238,Szczepice,17.54022,53.02319
67417,Grądy,18.51908,52.32318
67491,Ludomicko,16.72902,52.75162
67766,Stary Młyn,16.09975,52.56675
67948,Jodłówka,19.18068,53.96823
72936,Migasy,19.72353,49.63761
73046,Rózin,20.63162,52.28236
186,Toruń,18.61052,53.00717
312,Kobylin,17.22657,51.71685
316,Leszno,16.57781,51.84266
641,Koprzywnica,21.58588,50.59235
935,Zielonka,21.16025,52.31011
1058,Kodrąb,19.62994,51.09790
2305,Kochanowice,18.75291,50.70432
2617,Skąpe,15.46091,52.15226
2754,Łukowa,22.91073,50.38136
3695,Głogowo,18.82471,53.01320
5235,Pogorzelica,15.13061,54.09263
8483,Trąbki,20.14859,49.96266
9375,Stobiec,19.16889,54.26370
10777,Kopanki,20.63128,53.62929
11288,Borkowo,20.66339,52.56094
11893,Wałdowo Królewskie,18.27698,53.15245
12983,Leśniakowizna,21.27193,52.31639
13898,Górki,16.38683,53.75458
15183,Podchybie,19.77557,49.88621
15517,Powroźnik,20.95315,49.37108
15534,Zabawa,20.82369,50.12042
15721,Rakownia,17.03618,52.55800
15722,Kije,15.53977,52.09690
16514,Strzeszów,17.01178,51.24461
17235,Jamienko,16.20692,53.28391
17313,Warężyn,19.17710,50.40657
18826,Umer,20.57981,50.98782
18851,Gąski,21.17834,51.84007
22654,Popielarnia,20.28067,52.05781
23437,Kraszkowice,18.72139,51.19028
24019,Wiśniewko,20.33441,53.09319
24229,Brzozowa,19.80833,50.76365
24399,Rysiny,18.79034,52.30729
24714,Płocice,17.83330,54.07024
25140,Ścięgna,20.68684,50.96497
25518,Prudziszki,22.94939,54.17631
25640,Kuźniczka,18.53609,51.05725
25987,Pańska Wola,22.05761,53.86091
26258,Miłolas,22.64954,51.88904
26897,Kołodziejki,19.81176,53.58304
27440,Wola Worowska,20.85376,51.88498
27676,Drewnowo-Lipskie,22.37784,52.74049
27715,Pasynki,23.26987,53.02738
27985,Rutki-Tartak Nowy,22.42271,53.06501
28022,Gałęzinowo,16.93136,54.52449
28319,Gliniszcze Wielkie,23.51275,53.46555
28597,Sośnia,22.58556,53.47773
28673,Juryszewo,19.83339,52.58639
28709,Połom Duży,20.45615,49.88011
29029,Trzebieszyno,17.00413,53.98547
29201,Wietlin Trzeci,22.86978,50.00634
29828,Unin,14.63311,53.89307
30371,Gródek,23.95171,50.80102
30960,Wandalin,18.53091,51.39571
31154,Wola Wielka,23.39720,50.30917
31175,Wałycz,18.99397,53.26544
31278,Dobrogoszczyce,19.56032,50.61195
31334,Nowa Wieś Grodziska,15.73839,51.14134
31606,Donaborów,18.07168,51.27244
31626,Parnica,16.53090,53.87169
32084,Nowy Belęcin,16.84205,51.88702
32646,Zawiszyn,18.27719,52.97118
32878,Kociszew,19.29510,51.49282
32891,Garbowo,15.16810,52.16615
33096,Bugi,20.39420,54.15110
33176,Ujazdówek,20.53234,52.85643
33189,Antolin,23.15077,52.25476
33423,Czarmuń,17.44715,53.29308
33783,Płaczki,18.96345,51.08325
33919,Barlewiczki,19.05888,53.90992
34134,Wyrąb,22.30089,52.43257
34265,Nowe Wypychy,21.29161,52.62782
34351,Dzierżki-Ząbki,22.79335,52.92775
34366,Szmezdrowo,16.68417,51.70250
34467,Jakubowo,16.29638,52.49676
34741,Nowa Ziemia,15.87872,51.09814
34885,Złotowo,20.12514,52.99078
35732,Wysoka Gryfińska,14.61650,53.28662
36057,Uścianek Wielki,22.14317,52.74092
36099,Katarzynowo,18.46079,52.43162
36454,Przesieczna,15.95840,51.58728
36968,Pieczyska Łowickie,20.04214,52.37355
37060,Zakątki,21.61399,53.68046
37201,Zaręby,21.03280,53.30964
37232,Natać Wielka,20.57260,53.51126
37247,Młogoszyn,19.47580,52.14230
37263,Podhorce,23.78296,50.78707
37638,Sobolice,14.97788,51.38909
37676,Józefowo,21.55621,52.84835
37730,Smolino,19.87338,52.64761
37954,Mieczysławów,21.65829,51.36830
38125,Komorowo,21.33296,52.67177
38291,Nowa Cerekwia,17.93196,50.09462
38391,Zdzieszulice Górne,19.41802,51.35243
38593,Piechocice,17.66242,50.46238
39334,Dębina,18.42384,51.22735
39506,Przybrda,16.84188,53.82975
39882,Golina,16.64250,51.38057
39892,Czarnówczyn,18.09122,53.16901
40169,Szalejów Dolny,16.59696,50.42410
40179,Buniaki,22.27050,53.81301
40180,Rososz,21.44180,53.28634
40418,Kasyldów,22.05910,51.83365
41055,Przatów Dolny,19.01807,51.68361
41379,Grążowice,20.19835,51.36993
41509,Smolice,17.16686,51.70503
41825,Kokanin,18.09384,51.81282
41837,Tuligłowy,22.60100,49.89080
42039,Rabarnia,18.25917,54.45333
42232,Chwałkowice-Huby,17.75385,52.34140
